Img,Labelled Round 2,Labelled round 1,Person_num,Mask_on,Race,SkinColor,Sex,Is_Complicated,Remark
1485.jpg,,,,,,,,FALSE,
1486.jpg,,,,,,,,FALSE,
1487.jpg,,,,,,,,FALSE,
1488.jpg,,,,,,,,FALSE,
1489.jpg,,,,,,,,FALSE,
1490.jpg,,,,,,,,FALSE,
1491.jpg,,,,,,,,FALSE,
1492.jpg,,,,,,,,FALSE,
1493.jpg,,,,,,,,FALSE,
1494.jpg,,,,,,,,FALSE,
1495.jpg,,,,,,,,FALSE,
1496.jpg,,,,,,,,FALSE,
1497.jpg,,,,,,,,FALSE,
1498.jpg,,,,,,,,FALSE,
1499.jpg,,,,,,,,FALSE,
1500.jpg,,,,,,,,FALSE,
1501.jpg,,,,,,,,FALSE,
1502.jpg,,,,,,,,FALSE,
1503.jpg,,,,,,,,FALSE,
1504.jpg,,,,,,,,FALSE,
1505.jpg,,,,,,,,FALSE,
1506.jpg,,,,,,,,FALSE,
1507.jpg,,,,,,,,FALSE,
1508.jpg,,,,,,,,FALSE,
1509.jpg,,,,,,,,FALSE,
1510.jpg,,,,,,,,FALSE,
1511.jpg,,,,,,,,FALSE,
1512.jpg,,,,,,,,FALSE,
1513.jpg,,,,,,,,FALSE,
1514.jpg,,,,,,,,FALSE,
1515.jpg,,,,,,,,FALSE,
1516.jpg,,,,,,,,FALSE,
1517.jpg,,,,,,,,FALSE,
1518.jpg,,,,,,,,FALSE,
1519.jpg,,,,,,,,FALSE,
1520.jpg,,,,,,,,FALSE,
1521.jpg,,,,,,,,FALSE,
1522.jpg,,,,,,,,FALSE,
1523.jpg,,,,,,,,FALSE,
1524.jpg,,,,,,,,FALSE,
1525.jpg,,,,,,,,FALSE,
1526.jpg,,,,,,,,FALSE,
1527.jpg,,,,,,,,FALSE,
1528.jpg,,,,,,,,FALSE,
1529.jpg,,,,,,,,FALSE,
1530.jpg,,,,,,,,FALSE,
1531.jpg,,,,,,,,FALSE,
1532.jpg,,,,,,,,FALSE,
1533.jpg,,,,,,,,FALSE,
1534.jpg,,,,,,,,FALSE,
1535.jpg,,,,,,,,FALSE,
1536.jpg,,,,,,,,FALSE,
1537.jpg,,,,,,,,FALSE,
1538.jpg,,,,,,,,FALSE,
1539.jpg,,,,,,,,FALSE,
1540.jpg,,,,,,,,FALSE,
1541.jpg,,,,,,,,FALSE,
1542.jpg,,,,,,,,FALSE,
1543.jpg,,,,,,,,FALSE,
1544.jpg,,,,,,,,FALSE,
1545.jpg,,,,,,,,FALSE,
1546.jpg,,,,,,,,FALSE,
1547.jpg,,,,,,,,FALSE,
1548.jpg,,,,,,,,FALSE,
1549.jpg,,,,,,,,FALSE,
1550.jpg,,,,,,,,FALSE,
1551.jpg,,,,,,,,FALSE,
1552.jpg,,,,,,,,FALSE,
1553.jpg,,,,,,,,FALSE,
1554.jpg,,,,,,,,FALSE,
1555.jpg,,,,,,,,FALSE,
1556.jpg,,,,,,,,FALSE,
1557.jpg,,,,,,,,FALSE,
1558.png,,,,,,,,FALSE,
1559.jpg,,,,,,,,FALSE,
1560.jpg,,,,,,,,FALSE,
1561.jpg,,,,,,,,FALSE,
1562.jpg,,,,,,,,FALSE,
1563.jpg,,,,,,,,FALSE,
1564.jpg,,,,,,,,FALSE,
1565.jpg,,,,,,,,FALSE,
1566.jpg,,,,,,,,FALSE,
1567.jpg,,,,,,,,FALSE,
1568.jpg,,,,,,,,FALSE,
1569.jpg,,,,,,,,FALSE,
1570.jpg,,,,,,,,FALSE,
1571.jpg,,,,,,,,FALSE,
1572.jpg,,,,,,,,FALSE,
1573.jpg,,,,,,,,FALSE,
1574.jpg,,,,,,,,FALSE,
1575.jpg,,,,,,,,FALSE,
1576.jpg,,,,,,,,FALSE,
1577.jpg,,,,,,,,FALSE,
1578.jpg,,,,,,,,FALSE,
1579.jpg,,,,,,,,FALSE,
1580.jpg,,,,,,,,FALSE,
1581.jpg,,,,,,,,FALSE,
1582.jpg,,,,,,,,FALSE,
1583.jpg,,,,,,,,FALSE,
1584.jpg,,,,,,,,FALSE,
1585.jpg,,,,,,,,FALSE,
1586.jpg,,,,,,,,FALSE,
1587.jpg,,,,,,,,FALSE,
1588.jpg,,,,,,,,FALSE,
1589.jpg,,,,,,,,FALSE,
1590.jpg,,,,,,,,FALSE,
1591.jpg,,,,,,,,FALSE,
1592.jpg,,,,,,,,FALSE,
1593.jpg,,,,,,,,FALSE,
1594.jpg,,,,,,,,FALSE,
1595.jpg,,,,,,,,FALSE,
1596.jpg,,,,,,,,FALSE,
1598.jpg,,,,,,,,FALSE,
1599.jpg,,,,,,,,FALSE,
1600.jpg,,,,,,,,FALSE,
1601.jpg,,,,,,,,FALSE,
1602.jpeg,,,,,,,,FALSE,
1603.jpg,,,,,,,,FALSE,
1604.jpg,,,,,,,,FALSE,
1605.jpg,,,,,,,,FALSE,
1608.jpeg,,,,,,,,FALSE,
1609.jpg,,,,,,,,FALSE,
1610.jpg,,,,,,,,FALSE,
1611.jpg,,,,,,,,FALSE,
1612.jpg,,,,,,,,FALSE,
1613.jpg,,,,,,,,FALSE,
1614.png,,,,,,,,FALSE,
1615.jpg,,,,,,,,FALSE,
1616.jpg,,,,,,,,FALSE,
1617.jpg,,,,,,,,FALSE,
1618.jpg,,,,,,,,FALSE,
1619.jpg,,,,,,,,FALSE,
1620.jpg,,,,,,,,FALSE,
1621.jpg,,,,,,,,FALSE,
1622.jpg,,,,,,,,FALSE,
1623.jpg,,,,,,,,FALSE,
1624.jpg,,,,,,,,FALSE,
1625.jpg,,,,,,,,FALSE,
1626.jpg,,,,,,,,FALSE,
1627.jpg,,,,,,,,FALSE,
1628.jpg,,,,,,,,FALSE,
1629.jpg,,,,,,,,FALSE,
1630.jpg,,,,,,,,FALSE,
1631.jpg,,,,,,,,FALSE,
1632.jpg,,,,,,,,FALSE,
1633.jpg,,,,,,,,FALSE,
1634.jpg,,,,,,,,FALSE,
1635.jpg,,,,,,,,FALSE,
1636.jpg,,,,,,,,FALSE,
1637.jpg,,,,,,,,FALSE,
1638.jpg,,,,,,,,FALSE,
1639.jpg,,,,,,,,FALSE,
1640.jpg,,,,,,,,FALSE,
1641.jpg,,,,,,,,FALSE,
1642.jpg,,,,,,,,FALSE,
1643.png,,,,,,,,FALSE,
1644.jpg,,,,,,,,FALSE,
1645.jpg,,,,,,,,FALSE,
1647.jpg,,,,,,,,FALSE,
1648.jpg,,,,,,,,FALSE,
1649.jpg,,,,,,,,FALSE,
1650.jpg,,,,,,,,FALSE,
1651.jpg,,,,,,,,FALSE,
1652.jpg,,,,,,,,FALSE,
1653.jpg,,,,,,,,FALSE,
1654.jpg,,,,,,,,FALSE,
1655.jpg,,,,,,,,FALSE,
1656.jpg,,,,,,,,FALSE,
1657.jpg,,,,,,,,FALSE,
1658.jpg,,,,,,,,FALSE,
1659.jpg,,,,,,,,FALSE,
1660.jpg,,,,,,,,FALSE,
1661.jpg,,,,,,,,FALSE,
1662.jpg,,,,,,,,FALSE,
1663.jpg,,,,,,,,FALSE,
1664.jpg,,,,,,,,FALSE,
1665.jpg,,,,,,,,FALSE,
1666.jpg,,,,,,,,FALSE,
1667.jpg,,,,,,,,FALSE,
1668.jpg,,,,,,,,FALSE,
1669.jpg,,,,,,,,FALSE,
1670.jpg,,,,,,,,FALSE,
1671.jpg,,,,,,,,FALSE,
1672.jpg,,,,,,,,FALSE,
1673.jpg,,,,,,,,FALSE,
1674.jpg,,,,,,,,FALSE,
1675.jpg,,,,,,,,FALSE,
1677.jpg,,,,,,,,FALSE,
1678.jpg,,,,,,,,FALSE,
1680.jpg,,,,,,,,FALSE,
1681.jpg,,,,,,,,FALSE,
1682.jpg,,,,,,,,FALSE,
1683.jpg,,,,,,,,FALSE,
1684.jpg,,,,,,,,FALSE,
1685.jpg,,,,,,,,FALSE,
1686.jpg,,,,,,,,FALSE,
1687.jpg,,,,,,,,FALSE,
1688.jpg,,,,,,,,FALSE,
1689.jpg,,,,,,,,FALSE,
1690.jpg,,,,,,,,FALSE,
1691.jpg,,,,,,,,FALSE,
1692.jpg,,,,,,,,FALSE,
1693.jpg,,,,,,,,FALSE,
1694.jpg,,,,,,,,FALSE,
1695.jpg,,,,,,,,FALSE,
1697.jpg,,,,,,,,FALSE,
1698.jpg,,,,,,,,FALSE,
1699.jpg,,,,,,,,FALSE,
1700.jpg,,,,,,,,FALSE,
1701.jpg,,,,,,,,FALSE,
1702.jpg,,,,,,,,FALSE,
1703.jpg,,,,,,,,FALSE,
1704.jpg,,,,,,,,FALSE,
1705.jpg,,,,,,,,FALSE,
1706.jpg,,,,,,,,FALSE,
1707.jpg,,,,,,,,FALSE,
1708.jpg,,,,,,,,FALSE,
1709.jpg,,,,,,,,FALSE,
1710.jpg,,,,,,,,FALSE,
1711.jpg,,,,,,,,FALSE,
1712.png,,,,,,,,FALSE,
1713.jpg,,,,,,,,FALSE,
1714.png,,,,,,,,FALSE,
1715.jpg,,,,,,,,FALSE,
1716.jpg,,,,,,,,FALSE,
1717.jpg,,,,,,,,FALSE,
1718.jpg,,,,,,,,FALSE,
1720.jpeg,,,,,,,,FALSE,
1721.jpg,,,,,,,,FALSE,
1722.jpg,,,,,,,,FALSE,
1723.jpg,,,,,,,,FALSE,
1724.jpg,,,,,,,,FALSE,
1725.jpg,,,,,,,,FALSE,
1726.jpg,,,,,,,,FALSE,
1727.jpg,,,,,,,,FALSE,
1728.jpg,,,,,,,,FALSE,
1729.jpg,,,,,,,,FALSE,
1730.jpg,,,,,,,,FALSE,
1731.jpg,,,,,,,,FALSE,
1732.jpg,,,,,,,,FALSE,
1733.jpg,,,,,,,,FALSE,
1734.jpg,,,,,,,,FALSE,
1735.jpg,,,,,,,,FALSE,
1737.png,,,,,,,,FALSE,
1738.jpg,,,,,,,,FALSE,
1739.png,,,,,,,,FALSE,
1740.jpg,,,,,,,,FALSE,
1741.jpg,,,,,,,,FALSE,
1742.jpg,,,,,,,,FALSE,
1743.jpg,,,,,,,,FALSE,
1744.jpg,,,,,,,,FALSE,
1745.jpg,,,,,,,,FALSE,
1746.jpg,,,,,,,,FALSE,
1747.jpg,,,,,,,,FALSE,
1748.jpg,,,,,,,,FALSE,
1749.jpg,,,,,,,,FALSE,
1750.jpg,,,,,,,,FALSE,
1751.jpg,,,,,,,,FALSE,
1752.jpg,,,,,,,,FALSE,
1753.jpg,,,,,,,,FALSE,
1754.jpg,,,,,,,,FALSE,
1756.png,,,,,,,,FALSE,
1757.jpg,,,,,,,,FALSE,
1758.jpg,,,,,,,,FALSE,
1759.png,,,,,,,,FALSE,
1760.jpeg,,,,,,,,FALSE,
1761.jpg,,,,,,,,FALSE,
1762.png,,,,,,,,FALSE,
1763.jpeg,,,,,,,,FALSE,
1765.jpg,,,,,,,,FALSE,
1766.jpg,,,,,,,,FALSE,
1767.jpg,,,,,,,,FALSE,
1769.jpg,,,,,,,,FALSE,
1770.jpg,,,,,,,,FALSE,
1771.jpg,,,,,,,,FALSE,
1772.jpg,,,,,,,,FALSE,
1773.jpg,,,,,,,,FALSE,
1774.jpg,,,,,,,,FALSE,
1775.jpg,,,,,,,,FALSE,
1776.jpg,,,,,,,,FALSE,
1777.jpg,,,,,,,,FALSE,
1778.jpeg,,,,,,,,FALSE,
1779.jpeg,,,,,,,,FALSE,
1780.jpg,,,,,,,,FALSE,
1781.jpg,,,,,,,,FALSE,
1782.jpg,,,,,,,,FALSE,
1783.jpg,,,,,,,,FALSE,
1784.jpg,,,,,,,,FALSE,
1785.jpg,,,,,,,,FALSE,
1786.jpg,,,,,,,,FALSE,
1787.jpg,,,,,,,,FALSE,
1788.jpg,,,,,,,,FALSE,
1789.jpg,,,,,,,,FALSE,
1790.jpg,,,,,,,,FALSE,
1791.jpg,,,,,,,,FALSE,
1792.jpeg,,,,,,,,FALSE,
1793.jpg,,,,,,,,FALSE,
1794.jpg,,,,,,,,FALSE,
1795.jpg,,,,,,,,FALSE,
1796.jpg,,,,,,,,FALSE,
1797.jpg,,,,,,,,FALSE,
1799.jpg,,,,,,,,FALSE,
1800.jpg,,,,,,,,FALSE,
1801.jpg,,1801.jpg,1,0,4,1,1,FALSE,0
1802.jpg,,1802.jpg,1,1,0,0,1,FALSE,0
1803.jpg,,1803.jpg,1,1,3,0,1,FALSE,0
1804.jpg,,,1,1,1,0,0,FALSE,
1805.jpg,,,1,1,0,0,0,FALSE,
1806.jpg,,1806.jpg,1,1,0,0,1,FALSE,0
1807.jpg,,,,,,,,FALSE,
1808.jpg,,,,,,,,FALSE,
1809.jpg,,1809.jpg,1,0,2,2,1,FALSE,0
1810.jpg,,,,,,,,FALSE,
1811.jpg,,1811.jpg,1,0,2,2,1,FALSE,0
1812.jpg,,,,,,,,FALSE,
1813.jpg,,1813.jpg,1,0,0,0,1,FALSE,0
1814.jpg,,1814.jpg,1,0,0,1,1,FALSE,changed hispanic
1815.jpg,,1815.jpg,1,0,0,1,1,FALSE,0
1817.jpg,,,,,,,,FALSE,
1818.jpg,,1818.jpg,1,1,0,0,0,FALSE,0
1819.jpg,,1819.jpg,1,0,3,0,0,FALSE,0
1820.jpg,,,,,,,,FALSE,
1821.jpg,,,,,,,,FALSE,
1822.jpg,,1822.jpg,1,1,4,1,0,FALSE,changed hispanic
1823.jpg,,1823.jpg,1,1,2,2,1,FALSE,0
1824.jpeg,,,,,,,,FALSE,
1825.jpg,,,,,,,,FALSE,
1826.jpg,,,,,,,,FALSE,
1827.jpg,,,,,,,,FALSE,
1828.jpg,,1828.jpg,1,1,0,1,0,FALSE,uncertain
1829.jpg,,1829.jpg,1,1,0,0,0,FALSE,0
1830.jpg,,,,,,,,FALSE,
1831.jpg,,1831.jpg,1,0,0,0,1,FALSE,changed color
1832.jpg,,,,,,,,FALSE,
1833.jpg,,,,,,,,FALSE,
1834.jpg,,,,,,,,FALSE,
1835.jpg,,,,,,,,FALSE,
1836.jpg,,,,,,,,FALSE,
1837.jpg,,,,,,,,FALSE,
1838.jpg,,,,,,,,FALSE,
1839.jpg,,1839.jpg,1,1,0,0,0,FALSE,0
1840.jpg,,,,,,,,FALSE,
1841.jpg,,,1,1,2,2,1,FALSE,debiased
1842.jpg,,,,,,,,FALSE,
1843.jpg,,1843.jpg,1,1,0,0,1,FALSE,0
1844.jpg,,1844.jpg,1,1,2,2,1,FALSE,0
1845.jpg,,1845.jpg,1,1,3,1,0,FALSE,changed hispanic
1847.jpg,,,,,,,,FALSE,
1848.jpg,,1848.jpg,1,1,3,1,0,FALSE,changed hispanic
1849.jpg,,,,,,,,FALSE,
1850.jpg,,,,,,,,FALSE,
1851.jpg,,,,,,,,FALSE,
1852.jpg,,,,,,,,FALSE,
1853.jpg,,,,,,,,FALSE,
1854.jpg,,1854.jpg,1,1,0,0,0,FALSE,0
1855.jpg,,,0,-1,-1,-1,-1,TRUE,bronze statue
1856.jpg,,1856.jpg,1,0,0,0,0,FALSE,uncertain
1857.jpg,,1857.jpg,1,0,0,0,1,FALSE,0
1858.jpg,,,,,,,,FALSE,
1861.jpg,,,1,1,2,2,1,FALSE,debiased
1862.jpg,,,,,,,,FALSE,
1864.jpg,,1864.jpg,1,1,0,0,1,FALSE,0
1865.jpg,,,,,,,,FALSE,
1866.jpg,,,,,,,,FALSE,
1867.jpg,,1867.jpg,1,1,0,1,1,FALSE,0
1868.jpg,,,,,,,,FALSE,
1870.jpg,,1870.jpg,1,1,0,1,1,FALSE,0
1872.jpg,,,1,1,2,2,1,FALSE,debiased
1873.png,,,1,1,0,0,1,FALSE,
1874.jpg,,1874.jpg,1,1,3,0,1,FALSE,0
1875.jpg,,,,,,,,FALSE,
1876.jpg,,,1,1,2,2,1,FALSE,debiased
1877.jpg,,,1,1,2,2,1,FALSE,debiased
1878.jpg,,,,,,,,FALSE,
1879.jpg,,,1,1,4,1,1,FALSE,debiased
1880.jpg,,1880.jpg,1,1,0,0,1,FALSE,0
1881.jpg,,,,,,,,FALSE,
1882.jpg,,1882.jpg,1,1,3,0,1,FALSE,0
1884.jpg,,,,,,,,FALSE,
1885.jpg,,,,,,,,FALSE,
1886.jpg,,,,,,,,FALSE,
1887.jpg,,1887.jpg,1,1,4,1,0,FALSE,0
1888.jpg,,1888.jpg,1,0,2,2,1,FALSE,0
1889.jpg,,,1,1,0,1,0,FALSE,
1890.jpg,,,,,,,,FALSE,
1891.jpg,,1891.jpg,1,1,0,0,0,FALSE,0
1892.jpg,,,1,1,4,1,0,FALSE,debiased
1893.jpg,,,1,1,4,2,1,FALSE,debiased
1894.jpg,,1894.jpg,1,1,3,0,0,FALSE,0
1895.jpg,,,,,,,,FALSE,
1896.jpg,,1896.jpg,1,1,4,0,0,FALSE,0
1897.jpg,,,,,,,,FALSE,
1899.jpeg,,1899.jpeg,1,1,3,0,0,FALSE,0
1900.png,,,,,,,,FALSE,
1901.jpg,,,,,,,,FALSE,
1902.jpg,,1902.jpg,1,1,3,0,0,FALSE,0
1903.jpg,,1903.jpg,1,1,2,1,1,FALSE,0
1904.jpg,,1904.jpg,1,1,0,0,0,FALSE,0
1905.jpg,,1905.jpg,1,1,0,0,1,FALSE,0
1906.jpg,,,,,,,,FALSE,
1909.jpg,,1909.jpg,1,1,1,1,1,FALSE,other
1910.jpg,,,,,,,,FALSE,
1911.jpg,,1911.jpg,1,1,0,0,1,FALSE,0
1912.jpg,,,,,,,,FALSE,
1913.jpg,,,1,1,0,0,0,FALSE,
1914.jpg,,,,,,,,FALSE,
1915.png,,1915.png,1,1,3,0,0,FALSE,0
1916.jpg,,,,,,,,FALSE,
1917.jpg,,1917.jpg,1,1,0,0,0,FALSE,0
1918.jpg,,1918.jpg,1,1,0,0,0,FALSE,0
1919.jpg,,,1,1,0,0,0,FALSE,
1920.jpg,,1920.jpg,1,1,0,0,0,FALSE,0
1921.jpg,,1921.jpg,1,0,0,0,1,FALSE,0
1922.jpg,,1922.jpg,1,0,0,0,1,FALSE,0
1923.jpg,,1923.jpg,1,0,0,0,1,FALSE,0
1924.jpg,,,,,,,,FALSE,
1925.jpg,,,,,,,,FALSE,
1926.jpg,,1926.jpg,1,1,0,0,0,FALSE,0
1927.jpg,,1927.jpg,1,1,4,1,0,FALSE,changed hispanic
1928.jpg,,,,,,,,FALSE,
1929.jpg,,,,,,,,FALSE,
1930.jpg,,,,,,,,FALSE,
1931.jpg,,1931.jpg,1,0,4,2,1,FALSE,0
1932.jpg,,1932.jpg,1,0,2,2,1,FALSE,0
1933.jpg,,,,,,,,FALSE,
1934.jpg,,1934.jpg,1,0,0,0,1,FALSE,0
1935.jpg,,1935.jpg,1,0,0,0,1,FALSE,0
1938.jpg,,,,,,,,FALSE,
1939.jpg,,,,,,,,FALSE,
1940.jpg,,,,,,,,FALSE,
1941.jpg,,,,,,,,FALSE,
1943.jpg,,,,,,,,FALSE,
1945.jpg,,,0,-1,-1,-1,-1,TRUE,mannequins
1946.jpg,,,,,,,,FALSE,
1947.jpg,,,,,,,,FALSE,
1948.jpg,,,,,,,,FALSE,
1949.jpg,,,,,,,,FALSE,
1950.jpg,,,,,,,,FALSE,
1951.jpg,,,,,,,,FALSE,
1952.jpg,,,,,,,,FALSE,
1953.jpg,,,,,,,,FALSE,
1954.jpg,,1954.jpg,1,1,3,1,0,FALSE,changed hispanic
1955.jpg,,1955.jpg,1,0,0,0,1,FALSE,0
1956.jpg,,,,,,,,FALSE,
1957.jpg,,1957.jpg,1,0,0,0,1,FALSE,0
1958.jpg,,,,,,,,FALSE,
1959.jpg,,1959.jpg,1,1,3,0,0,FALSE,0
1960.jpg,,,,,,,,FALSE,
1961.png,,1961.png,1,1,3,0,1,FALSE,0
1962.png,,1962.png,1,1,3,0,0,FALSE,0
1963.png,,1963.png,1,1,3,0,0,FALSE,0
1964.png,,,,,,,,FALSE,
1965.jpg,,1965.jpg,1,0,0,0,1,FALSE,0
1967.jpg,,,,,,,,FALSE,
1968.jpg,,,,,,,,FALSE,
1969.jpg,,,,,,,,FALSE,
1970.jpg,,,,,,,,FALSE,
1971.jpg,,1971.jpg,1,1,0,0,1,FALSE,0
1972.jpg,,,,,,,,FALSE,
1973.jpg,,1973.jpg,1,1,4,1,0,FALSE,0
1974.jpg,,,,,,,,FALSE,
1975.jpg,,1975.jpg,1,0,2,2,1,FALSE,0
1976.jpg,,1976.jpg,1,1,0,0,0,FALSE,0
1977.jpg,,1977.jpg,1,0,0,0,1,FALSE,0
1978.jpg,,,,,,,,FALSE,
1979.jpg,,1979.jpg,1,1,0,1,1,FALSE,0
1980.jpg,,,,,,,,FALSE,
1981.jpg,,,,,,,,FALSE,
1982.png,,,,,,,,FALSE,
1983.jpg,,1983.jpg,1,1,3,0,1,FALSE,0
1984.jpg,,,,,,,,FALSE,
1985.jpg,,,,,,,,FALSE,
1986.jpg,,,,,,,,FALSE,
1987.jpg,,,1,1,2,2,1,FALSE,debiased
1988.jpg,,,,,,,,FALSE,
1989.jpg,,,,,,,,FALSE,
1990.jpg,,,,,,,,FALSE,
1991.jpg,,,,,,,,FALSE,
1992.jpg,,,,,,,,FALSE,
1993.jpg,,,,,,,,FALSE,
1994.jpg,,,,,,,,FALSE,
1995.jpg,,,,,,,,FALSE,
1996.jpg,,1996.jpg,1,1,3,0,0,FALSE,0
1997.jpg,,1997.jpg,1,1,0,0,0,FALSE,0
1998.jpg,,,,,,,,FALSE,
1999.jpg,,,,,,,,FALSE,
20_0_2_20170103234745028.jpg,,,1,0,3,0,1,FALSE,custom labelled
20_0_2_20170116161442758.jpg,,,1,0,3,0,1,FALSE,custom labelled
20_0_2_20170117135024223.jpg,,,1,0,3,0,1,FALSE,custom labelled
20_1_3_20170105000847091.jpg,,,1,0,4,0,0,FALSE,custom labelled
20_1_3_20170117141108233.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170117141155272.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119144712261.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119150812423.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119151017902.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153148521.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153308793.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153311735.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153422217.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153518449.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153712943.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153750257.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153755113.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119153820321.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119180453339.jpg,,,1,0,4,1,0,FALSE,custom labelled
20_1_3_20170119180826861.jpg,,,1,0,4,1,0,FALSE,custom labelled
2000.jpg,,,,,,,,FALSE,
2001.jpg,,2001.jpg,1,1,0,0,1,FALSE,0
2002.jpg,,,,,,,,FALSE,
2004.jpg,,,1,1,4,1,1,FALSE,debiased
2005.jpg,,,,,,,,FALSE,
2006.jpg,,,,,,,,FALSE,
2007.jpg,,2007.jpg,1,1,3,0,1,FALSE,0
2008.jpg,,,,,,,,FALSE,
2009.jpg,,,,,,,,FALSE,
2010.jpg,,,1,1,4,2,1,FALSE,debiased
2011.jpg,,,,,,,,FALSE,
2012.jpg,,2012.jpg,1,1,3,0,0,FALSE,0
2013.jpg,,2013.jpg,1,1,4,2,1,FALSE,changed hispanic + color
2014.jpg,,,,,,,,FALSE,
2015.jpg,,,,,,,,FALSE,
2016.jpg,,,,,,,,FALSE,
2017.jpg,,,,,,,,FALSE,
2018.jpg,,,,,,,,FALSE,
2019.jpg,,,,,,,,FALSE,
2020.jpg,,,,,,,,FALSE,
2021.jpg,,,1,1,0,0,1,FALSE,
2022.jpg,,,1,1,4,1,0,FALSE,debiased
2024.jpg,,,,,,,,FALSE,
2025.jpg,,2025.jpg,1,1,3,0,0,FALSE,0
2026.jpg,,,,,,,,FALSE,
2027.jpg,,2027.jpg,1,0,0,0,1,FALSE,0
2028.jpg,,2028.jpg,1,1,3,0,1,FALSE,0
2031.jpg,,,,,,,,FALSE,
2032.jpg,,,1,1,2,2,1,FALSE,debiased
2033.jpg,,,,,,,,FALSE,
2034.jpg,,,,,,,,FALSE,
2036.jpg,,,,,,,,FALSE,
2037.jpg,,,,,,,,FALSE,
2038.jpg,,,,,,,,FALSE,
2040.jpg,,2040.jpg,1,1,3,1,1,FALSE,0
2041.jpg,,,,,,,,FALSE,
2042.jpg,,2042.jpg,1,1,4,1,1,FALSE,0
2043.jpg,,2043.jpg,1,1,0,1,1,FALSE,0
2044.jpg,,,,,,,,FALSE,
2045.jpg,,,,,,,,FALSE,
2046.jpg,,2046.jpg,1,1,3,0,0,FALSE,0
2047.jpg,,,,,,,,FALSE,
2048.jpg,,,,,,,,FALSE,
2049.jpg,,2049.jpg,1,1,0,0,1,FALSE,0
2050.jpg,,,,,,,,FALSE,
2051.jpg,,,,,,,,FALSE,
2052.jpg,,,,,,,,FALSE,
2053.jpg,,,,,,,,FALSE,
2054.jpg,,,,,,,,FALSE,
2055.jpg,,,,,,,,FALSE,
2056.jpg,,2056.jpg,1,1,3,1,0,FALSE,0
2058.jpg,,,,,,,,FALSE,
2059.jpg,,2059.jpg,1,1,3,0,0,FALSE,0
2060.jpg,,2060.jpg,1,0,0,0,1,FALSE,0
2061.jpeg,,2061.jpeg,1,0,0,0,1,FALSE,0
2062.jpeg,,,,,,,,FALSE,
2063.jpg,,2063.jpg,1,1,0,0,1,FALSE,0
2064.jpg,,2064.jpg,1,0,0,0,1,FALSE,0
2065.jpg,,2065.jpg,1,1,0,0,1,FALSE,0
2066.jpg,,,,,,,,FALSE,
2067.jpg,,,,,,,,FALSE,
2068.jpg,,,,,,,,FALSE,
2069.jpg,,2069.jpg,1,1,0,0,1,FALSE,0
2070.jpg,,,1,1,0,1,0,FALSE,
2071.jpg,,2071.jpg,1,0,4,1,1,FALSE,0
2072.jpg,,,1,1,3,0,1,FALSE,
2073.jpg,,,,,,,,FALSE,
2074.jpg,,,,,,,,FALSE,
2075.jpg,,2075.jpg,1,0,4,2,1,FALSE,0
2076.jpg,,,,,,,,FALSE,
2077.jpg,,,,,,,,FALSE,
2079.jpg,,,,,,,,FALSE,
2080.jpg,,2080.jpg,1,1,0,0,0,FALSE,0
2081.jpg,,,,,,,,FALSE,
2082.jpg,,2082.jpg,1,0,0,0,1,FALSE,0
2083.jpg,,2083.jpg,1,1,3,0,0,FALSE,0
2084.jpg,,,,,,,,FALSE,
2085.jpg,,,1,1,3,1,1,FALSE,
2086.jpg,,2086.jpg,1,1,0,0,1,FALSE,0
2089.jpg,,,,,,,,FALSE,
2090.jpg,,,1,1,0,0,0,FALSE,
2091.jpg,,2091.jpg,1,1,0,0,0,FALSE,0
2092.jpg,,,,,,,,FALSE,
2093.jpg,,,,,,,,FALSE,
2094.jpg,,,,,,,,FALSE,
2095.jpg,,,,,,,,FALSE,
2096.jpg,,,,,,,,FALSE,
2097.jpg,,,,,,,,FALSE,
2098.jpg,,2098.jpg,1,0,4,0,0,FALSE,0
2099.jpg,,2099.jpg,1,1,3,0,0,FALSE,0
21_0_2_20170103205914442.jpg,,,1,0,3,0,1,FALSE,custom labelled
21_0_2_20170103234754659.jpg,,,1,0,3,0,1,FALSE,custom labelled
21_0_2_20170107213417643.jpg,,,1,0,3,0,1,FALSE,custom labelled
21_0_2_20170116161452673.jpg,,,1,0,3,0,1,FALSE,custom labelled
21_0_2_20170116164809162.jpg,,,1,0,3,0,1,FALSE,custom labelled
